,price,minimum_nights,number_of_reviews,reviews_per_month,availability_365,neighbourhood_group_Bronx,neighbourhood_group_Brooklyn,neighbourhood_group_Manhattan,neighbourhood_group_Queens,neighbourhood_group_Staten Island,room_type_Entire home/apt,room_type_Private room,room_type_Shared room
462,375,3,18,0.23,0,0,0,1,0,0,1,0,0
463,175,3,65,0.7,347,0,0,1,0,0,1,0,0
464,150,4,22,0.25,0,0,0,1,0,0,1,0,0
465,259,8,16,0.17,365,0,0,1,0,0,1,0,0
466,96,1,34,0.63,0,0,0,1,0,0,0,1,0
467,145,7,8,0.09,0,0,1,0,0,0,1,0,0
468,200,4,0,0.0,0,0,0,1,0,0,1,0,0
469,170,2,18,0.2,58,0,1,0,0,0,1,0,0
470,95,5,2,0.11,0,0,0,1,0,0,1,0,0
471,250,4,51,0.76,90,0,1,0,0,0,1,0,0
472,295,2,59,0.64,308,0,0,1,0,0,1,0,0
473,175,3,18,0.2,0,0,0,1,0,0,1,0,0
474,451,2,70,0.89,358,0,1,0,0,0,1,0,0
475,165,2,174,2.11,223,0,0,1,0,0,1,0,0
476,250,4,0,0.0,0,0,0,1,0,0,1,0,0
477,77,1,179,2.42,311,1,0,0,0,0,1,0,0
478,250,2,16,0.18,32,0,0,1,0,0,1,0,0
479,129,2,380,4.22,303,0,0,0,1,0,1,0,0
480,98,2,8,0.09,35,0,1,0,0,0,0,1,0
481,150,2,0,0.0,0,0,1,0,0,0,1,0,0
482,95,5,24,0.31,359,0,0,1,0,0,0,1,0
483,75,3,115,1.24,365,0,0,1,0,0,0,1,0
484,300,2,183,2.04,263,0,0,1,0,0,1,0,0
485,38,30,53,0.58,92,0,0,0,1,0,0,1,0
486,125,2,96,1.06,55,0,1,0,0,0,1,0,0
487,175,3,166,1.81,222,0,0,1,0,0,0,1,0
488,75,1,38,0.45,365,0,0,1,0,0,0,1,0
489,130,31,27,0.3,331,0,1,0,0,0,1,0,0
490,72,31,85,0.93,206,0,1,0,0,0,1,0,0
491,165,1,27,0.29,365,0,1,0,0,0,0,1,0
492,135,5,112,1.3,7,0,1,0,0,0,1,0,0
493,75,3,42,0.45,365,0,1,0,0,0,0,1,0
494,35,15,18,0.19,364,0,1,0,0,0,0,1,0
495,130,5,4,0.05,0,0,1,0,0,0,1,0,0
496,139,2,359,3.94,170,0,1,0,0,0,1,0,0
497,88,1,51,0.58,160,0,1,0,0,0,0,1,0
498,80,1,29,0.33,292,0,1,0,0,0,0,1,0
499,150,2,12,0.78,360,0,0,1,0,0,0,1,0
500,200,3,10,0.13,27,0,0,1,0,0,1,0,0
501,200,2,97,1.08,321,0,0,1,0,0,1,0,0
502,38,30,39,0.43,269,0,0,0,1,0,0,1,0
503,90,6,3,0.03,0,0,1,0,0,0,0,1,0
504,480,3,214,2.32,265,0,0,1,0,0,1,0,0
505,450,3,37,0.89,22,0,1,0,0,0,1,0,0
506,130,2,25,0.32,88,0,1,0,0,0,1,0,0
507,89,3,205,2.45,0,0,1,0,0,0,0,1,0
508,198,5,36,0.4,250,0,0,1,0,0,1,0,0
509,46,4,78,0.85,364,0,1,0,0,0,0,1,0
510,140,2,49,0.54,80,0,0,1,0,0,0,1,0
511,500,7,7,0.08,0,0,1,0,0,0,1,0,0
512,75,5,57,0.63,267,0,0,1,0,0,0,1,0
513,30,30,30,0.33,179,0,0,0,1,0,0,1,0
514,75,2,54,0.81,0,0,1,0,0,0,0,1,0
515,75,2,29,0.32,357,0,0,1,0,0,0,1,0
516,350,5,6,0.07,0,0,1,0,0,0,1,0,0
517,166,5,3,0.05,0,0,0,1,0,0,1,0,0
518,219,5,2,0.04,0,0,1,0,0,0,1,0,0
519,185,2,120,1.31,88,0,0,1,0,0,1,0,0
520,170,3,82,0.95,38,0,0,1,0,0,1,0,0
521,105,10,98,1.08,179,0,1,0,0,0,1,0,0
522,65,1,36,0.4,365,0,0,1,0,0,0,1,0
523,200,5,35,0.38,354,0,0,1,0,0,1,0,0
524,75,2,87,1.17,0,0,1,0,0,0,1,0,0
525,37,4,109,1.19,230,1,0,0,0,0,0,1,0
526,65,2,75,0.82,19,0,1,0,0,0,1,0,0
527,79,2,15,0.17,0,0,0,1,0,0,1,0,0
528,85,2,24,0.41,179,0,1,0,0,0,0,1,0
529,139,3,88,0.96,5,0,0,1,0,0,1,0,0
530,170,2,17,0.19,88,0,0,1,0,0,0,1,0
531,115,3,3,0.04,364,0,0,1,0,0,0,1,0
532,99,5,43,0.49,274,0,0,1,0,0,0,1,0
533,49,2,134,4.28,229,0,0,1,0,0,0,0,1
534,91,3,228,2.49,295,0,1,0,0,0,0,1,0
535,400,2,99,1.13,253,0,0,1,0,0,1,0,0
536,150,2,11,0.59,33,0,1,0,0,0,1,0,0
537,65,30,5,0.06,282,0,0,1,0,0,1,0,0
538,2000,30,26,0.3,365,0,0,1,0,0,1,0,0
539,97,3,31,0.34,249,0,1,0,0,0,1,0,0
540,100,4,37,0.41,13,0,0,1,0,0,0,1,0
541,70,30,2,0.02,365,0,0,1,0,0,0,1,0
542,179,4,22,0.24,25,0,1,0,0,0,1,0,0
543,500,2,17,0.19,240,0,1,0,0,0,1,0,0
544,189,4,82,0.91,357,0,0,1,0,0,1,0,0
545,53,2,62,0.68,310,0,0,1,0,0,0,1,0
546,130,2,90,1.0,365,0,0,1,0,0,0,1,0
547,107,30,21,0.23,362,0,0,0,1,0,1,0,0
548,89,1,48,0.53,365,0,0,1,0,0,1,0,0
549,95,30,23,0.26,306,0,0,0,1,0,1,0,0
550,135,30,11,0.12,327,0,1,0,0,0,1,0,0
551,199,2,104,1.16,113,0,0,1,0,0,1,0,0
552,120,3,75,0.84,287,0,0,1,0,0,1,0,0
553,178,3,63,0.69,79,0,0,1,0,0,1,0,0
554,125,2,263,2.91,340,1,0,0,0,0,1,0,0
555,70,2,215,2.4,61,0,1,0,0,0,0,1,0
556,60,3,7,0.13,0,0,1,0,0,0,0,1,0
557,129,1,217,6.33,32,0,1,0,0,0,1,0,0
558,179,5,10,0.11,0,0,0,1,0,0,1,0,0
559,99,2,173,1.93,0,0,1,0,0,0,1,0,0
560,170,3,5,0.06,202,0,0,1,0,0,1,0,0
561,169,2,103,1.19,79,0,1,0,0,0,1,0,0
562,250,1,2,0.02,0,0,0,1,0,0,1,0,0
563,170,3,67,0.74,303,0,1,0,0,0,1,0,0
564,165,1,63,0.72,0,0,0,1,0,0,1,0,0
565,78,1,13,0.31,120,0,1,0,0,0,0,1,0
566,95,1,76,0.9,364,0,0,1,0,0,0,1,0
567,169,3,166,1.85,310,0,1,0,0,0,1,0,0
568,109,4,73,0.81,77,0,1,0,0,0,1,0,0
569,160,3,39,0.43,364,0,1,0,0,0,1,0,0
570,215,3,30,0.33,177,0,1,0,0,0,1,0,0
571,130,3,169,2.03,322,0,1,0,0,0,1,0,0
572,110,3,80,0.89,168,0,0,1,0,0,0,1,0
573,160,28,41,0.45,180,0,0,1,0,0,0,1,0
574,75,2,149,1.65,0,0,0,0,1,0,0,1,0
575,149,6,23,0.28,0,0,0,1,0,0,1,0,0
576,89,6,35,0.39,365,0,0,1,0,0,0,1,0
577,50,1,221,2.44,0,0,0,1,0,0,0,1,0
578,43,1,40,0.72,88,0,1,0,0,0,0,1,0
579,42,1,62,0.77,58,0,1,0,0,0,0,1,0
580,105,1,179,1.99,187,0,1,0,0,0,0,1,0
581,265,5,15,0.17,0,0,1,0,0,0,1,0,0
582,149,1,114,1.27,0,0,0,1,0,0,1,0,0
583,65,2,278,3.95,185,0,0,1,0,0,0,1,0
584,50,3,65,0.72,306,0,0,1,0,0,0,1,0
585,99,3,193,2.15,312,0,1,0,0,0,1,0,0
586,160,120,67,0.86,20,0,0,1,0,0,1,0,0
587,174,3,275,3.04,126,0,0,1,0,0,1,0,0
588,75,3,49,0.68,89,0,0,1,0,0,0,1,0
589,100,2,255,2.82,286,0,1,0,0,0,0,1,0
590,90,1,0,0.0,0,0,0,1,0,0,0,0,1
591,160,21,25,0.28,0,0,0,1,0,0,1,0,0
592,190,4,102,1.71,342,0,1,0,0,0,1,0,0
593,67,4,72,0.81,0,0,1,0,0,0,0,1,0
594,190,1,8,0.09,0,0,0,1,0,0,1,0,0
595,248,2,54,0.6,278,0,1,0,0,0,1,0,0
596,100,6,8,0.09,306,0,1,0,0,0,0,1,0
597,95,3,164,1.86,89,0,0,1,0,0,0,1,0
598,150,1,292,7.12,136,0,0,1,0,0,0,1,0
599,145,3,114,1.26,351,0,1,0,0,0,1,0,0
600,41,2,52,0.59,348,0,1,0,0,0,0,1,0
601,120,4,83,1.0,229,0,1,0,0,0,1,0,0
602,50,2,232,2.57,288,1,0,0,0,0,0,1,0
603,157,2,4,0.24,0,0,1,0,0,0,1,0,0
604,185,14,26,0.3,305,0,1,0,0,0,1,0,0
605,70,7,128,1.42,90,0,1,0,0,0,1,0,0
606,185,3,14,0.16,0,0,1,0,0,0,1,0,0
607,145,3,16,0.18,270,0,1,0,0,0,1,0,0
608,50,2,242,2.89,292,0,0,0,1,0,0,1,0
609,165,30,122,1.4,115,0,1,0,0,0,1,0,0
610,160,4,10,0.85,89,0,0,1,0,0,0,1,0
611,185,3,228,2.53,1,0,1,0,0,0,1,0,0
612,80,10,8,0.2,314,0,0,1,0,0,0,1,0
613,230,2,169,1.88,104,0,0,1,0,0,1,0,0
614,100,7,9,0.1,0,0,1,0,0,0,1,0,0
615,40,1,0,0.0,6,0,1,0,0,0,0,1,0
616,92,7,64,0.72,357,0,0,1,0,0,0,1,0
617,22,45,19,0.21,69,0,1,0,0,0,0,1,0
618,80,2,2,0.06,365,0,0,0,0,1,0,1,0
619,79,3,140,1.56,254,0,1,0,0,0,0,1,0
620,95,30,23,0.26,281,0,0,0,1,0,1,0,0
621,300,2,44,0.49,39,0,0,1,0,0,1,0,0
622,220,3,217,2.44,95,0,0,1,0,0,1,0,0
623,100,30,7,0.08,247,0,1,0,0,0,1,0,0
624,80,10,17,0.35,260,0,0,1,0,0,0,1,0
625,110,1,23,0.26,189,0,1,0,0,0,1,0,0
626,172,4,8,0.1,307,0,1,0,0,0,1,0,0
627,100,1,31,0.38,89,0,0,1,0,0,0,1,0
628,55,4,98,1.09,0,0,0,1,0,0,0,1,0
629,75,3,59,0.66,0,0,1,0,0,0,0,1,0
630,195,4,98,1.21,158,0,1,0,0,0,1,0,0
631,146,3,132,1.48,186,0,0,1,0,0,1,0,0
632,250,2,0,0.0,0,0,0,1,0,0,0,1,0
633,150,3,81,0.91,89,0,0,1,0,0,0,1,0
634,120,2,23,0.26,336,0,1,0,0,0,0,1,0
635,199,4,30,0.34,68,0,0,1,0,0,1,0,0
636,280,3,209,2.39,215,0,0,1,0,0,1,0,0
637,150,5,19,0.21,365,0,1,0,0,0,1,0,0
638,300,55,6,0.09,83,0,0,1,0,0,1,0,0
639,230,4,18,0.23,0,0,1,0,0,0,1,0,0
640,125,4,3,0.03,0,0,0,1,0,0,1,0,0
641,79,3,109,1.22,251,0,1,0,0,0,0,1,0
642,130,3,145,1.63,337,0,1,0,0,0,0,1,0
643,191,1,149,1.66,358,0,1,0,0,0,0,1,0
644,75,6,73,0.82,213,0,0,0,0,1,1,0,0
645,220,3,97,1.09,125,0,1,0,0,0,1,0,0
646,145,7,19,1.17,135,0,0,1,0,0,1,0,0
647,80,2,219,2.44,345,0,1,0,0,0,1,0,0
648,135,4,81,0.91,243,0,1,0,0,0,1,0,0
649,279,30,7,0.09,279,0,0,1,0,0,1,0,0
650,110,5,55,0.63,358,0,0,1,0,0,0,1,0
651,100,7,8,0.28,316,0,1,0,0,0,1,0,0
652,89,5,261,2.94,290,0,0,1,0,0,0,1,0
653,200,5,1,0.01,0,0,1,0,0,0,1,0,0
654,50,2,218,2.45,310,1,0,0,0,0,0,1,0
655,135,28,113,1.26,313,0,0,1,0,0,1,0,0
656,90,1,109,1.22,183,0,0,1,0,0,0,1,0
657,199,1,285,3.3,298,0,1,0,0,0,1,0,0
658,270,5,1,0.01,275,0,0,1,0,0,0,1,0
659,110,3,285,3.21,234,0,1,0,0,0,1,0,0
660,109,1,91,1.47,312,0,0,1,0,0,1,0,0
661,179,30,81,0.91,237,0,0,1,0,0,1,0,0
662,55,1,19,0.27,307,0,0,0,1,0,0,1,0
663,110,2,59,0.67,177,0,0,1,0,0,0,1,0
664,325,3,52,0.74,345,0,0,1,0,0,1,0,0
665,311,5,84,0.94,134,0,0,1,0,0,1,0,0
666,75,30,65,0.79,63,0,0,0,1,0,0,1,0
667,40,3,53,0.6,316,0,0,0,1,0,0,1,0
668,300,5,37,0.43,225,0,1,0,0,0,1,0,0
669,106,6,76,0.86,280,0,0,1,0,0,0,1,0
670,190,4,123,1.38,50,0,0,1,0,0,1,0,0
671,200,3,100,1.12,218,0,0,1,0,0,1,0,0
672,158,5,29,0.33,279,0,1,0,0,0,1,0,0
673,165,2,103,1.19,257,0,1,0,0,0,1,0,0
674,350,5,39,0.53,30,0,1,0,0,0,1,0,0
675,160,4,0,0.0,0,0,0,1,0,0,1,0,0
676,189,2,127,1.55,276,0,0,1,0,0,1,0,0
677,55,5,59,0.66,316,0,0,0,1,0,0,1,0
678,241,30,0,0.0,106,0,0,1,0,0,1,0,0
679,135,4,4,0.04,365,0,1,0,0,0,0,1,0
680,102,1,60,0.69,156,0,0,1,0,0,1,0,0
681,300,7,2,0.03,0,0,0,1,0,0,1,0,0
682,68,27,46,0.53,365,0,0,0,1,0,1,0,0
683,100,5,8,0.12,0,0,0,1,0,0,1,0,0
684,399,1,0,0.0,0,0,0,1,0,0,1,0,0
685,85,5,113,1.27,89,0,1,0,0,0,0,1,0
686,56,14,5,0.14,0,0,1,0,0,0,1,0,0
687,130,7,14,0.16,24,0,1,0,0,0,0,1,0
688,55,1,126,1.43,358,0,1,0,0,0,0,1,0
689,350,1,42,0.47,365,0,1,0,0,0,0,1,0
690,110,6,8,0.42,0,0,1,0,0,0,1,0,0
691,89,7,17,0.21,365,0,0,0,1,0,0,1,0
692,99,1,6,0.09,364,0,1,0,0,0,0,1,0
693,200,2,37,0.42,181,0,0,1,0,0,1,0,0
694,69,30,33,0.37,365,0,0,0,1,0,0,1,0
695,223,1,114,1.29,365,0,1,0,0,0,0,1,0
696,137,1,24,0.31,365,0,1,0,0,0,1,0,0
697,280,3,5,0.06,365,0,1,0,0,0,1,0,0
698,199,30,236,2.67,106,0,1,0,0,0,1,0,0
699,699,4,29,0.34,262,0,0,1,0,0,1,0,0
700,71,4,220,2.5,365,0,0,1,0,0,0,1,0
701,48,2,93,1.25,363,1,0,0,0,0,0,1,0
702,180,2,173,1.95,266,0,1,0,0,0,1,0,0
703,226,5,29,0.36,264,0,0,1,0,0,1,0,0
704,85,3,5,0.06,293,0,1,0,0,0,0,1,0
705,135,1,5,0.07,0,0,0,1,0,0,1,0,0
706,69,3,6,0.07,365,0,1,0,0,0,0,1,0
707,79,4,52,0.59,264,0,0,0,1,0,1,0,0
708,154,1,222,2.56,268,0,0,1,0,0,1,0,0
709,52,3,23,0.26,316,0,0,0,1,0,0,1,0
710,199,3,32,0.37,243,0,1,0,0,0,1,0,0
711,700,3,119,1.34,318,0,0,1,0,0,1,0,0
712,246,4,6,0.19,0,0,0,1,0,0,1,0,0
713,100,1,7,0.08,365,0,1,0,0,0,0,1,0
714,300,5,12,0.33,364,0,1,0,0,0,1,0,0
715,150,3,0,0.0,0,0,1,0,0,0,0,1,0
716,119,1,49,0.62,0,0,0,1,0,0,1,0,0
717,125,1,11,0.13,365,0,0,1,0,0,0,1,0
718,400,5,0,0.0,365,0,0,1,0,0,1,0,0
719,850,3,104,1.18,169,0,0,1,0,0,1,0,0
720,114,2,219,2.51,341,0,1,0,0,0,0,1,0
721,140,1,105,1.2,363,0,0,1,0,0,0,1,0
722,115,4,145,1.66,341,0,0,1,0,0,0,1,0
723,200,3,49,0.56,0,0,0,1,0,0,1,0,0
724,415,2,0,0.0,365,0,0,1,0,0,1,0,0
725,199,3,30,0.47,243,0,1,0,0,0,1,0,0
726,199,3,24,0.34,243,0,1,0,0,0,1,0,0
727,199,3,55,0.66,243,0,1,0,0,0,1,0,0
728,185,2,12,0.19,268,0,0,1,0,0,1,0,0
729,81,2,72,0.82,0,0,0,1,0,0,0,1,0
730,199,3,23,0.26,243,0,1,0,0,0,1,0,0
731,199,3,21,0.25,243,0,1,0,0,0,1,0,0
732,199,3,42,0.48,243,0,1,0,0,0,1,0,0
733,199,3,25,0.28,209,0,1,0,0,0,1,0,0
734,199,3,34,0.41,243,0,1,0,0,0,1,0,0
735,349,3,8,0.1,243,0,1,0,0,0,1,0,0
736,249,3,3,0.03,243,0,1,0,0,0,1,0,0
737,299,3,6,0.11,243,0,1,0,0,0,1,0,0
738,179,3,4,0.05,243,0,1,0,0,0,0,1,0
739,49,5,55,0.69,365,0,0,0,1,0,0,1,0
740,599,3,7,0.08,243,0,1,0,0,0,1,0,0
741,110,1,2,0.03,0,0,1,0,0,0,1,0,0
742,220,2,163,2.68,273,0,1,0,0,0,1,0,0
743,89,2,26,0.8,119,0,1,0,0,0,0,1,0
744,170,2,177,2.01,336,0,1,0,0,0,1,0,0
745,65,4,21,0.27,82,0,1,0,0,0,0,1,0
746,495,7,23,0.26,337,0,0,1,0,0,1,0,0
747,125,3,8,0.09,365,0,1,0,0,0,0,1,0
748,50,2,70,0.9,26,0,0,0,1,0,0,1,0
749,265,4,116,1.32,39,0,1,0,0,0,1,0,0
750,650,5,3,0.03,334,0,0,1,0,0,1,0,0
751,98,4,200,2.27,301,0,1,0,0,0,0,1,0
752,100,30,31,0.35,149,0,1,0,0,0,1,0,0
753,48,90,53,0.6,304,0,1,0,0,0,0,1,0
754,199,1,0,0.0,365,0,0,0,1,0,0,1,0
755,64,4,235,2.67,145,0,1,0,0,0,0,1,0
756,154,3,222,2.52,28,0,1,0,0,0,1,0,0
757,139,3,119,1.35,238,0,1,0,0,0,1,0,0
758,75,4,20,0.25,0,0,0,0,1,0,0,1,0
759,325,4,44,0.51,4,0,0,1,0,0,1,0,0
760,195,365,10,0.13,141,0,0,1,0,0,1,0,0
761,58,1,143,3.15,0,0,0,1,0,0,0,1,0
762,250,2,19,0.25,322,0,0,0,0,1,1,0,0
763,50,7,0,0.0,120,0,0,0,0,1,0,1,0
764,125,2,7,0.09,274,0,0,0,0,1,1,0,0
765,70,7,4,0.05,0,0,1,0,0,0,1,0,0
766,189,1,255,2.97,298,0,0,1,0,0,1,0,0
767,145,3,6,0.09,147,0,1,0,0,0,1,0,0
768,145,7,11,0.13,0,0,0,1,0,0,1,0,0
769,101,7,49,0.56,346,0,0,1,0,0,0,1,0
770,95,5,20,0.36,0,0,0,1,0,0,0,1,0
771,375,7,8,0.13,0,0,0,1,0,0,1,0,0
772,153,31,56,0.64,83,0,0,1,0,0,1,0,0
773,92,4,44,0.54,88,0,1,0,0,0,1,0,0
774,80,1,10,0.6,364,0,0,1,0,0,0,1,0
775,300,4,138,1.59,255,0,0,1,0,0,1,0,0
776,145,4,100,1.16,189,0,1,0,0,0,1,0,0
777,88,2,69,0.98,0,0,0,1,0,0,0,1,0
778,155,1,1,1.0,75,0,0,1,0,0,1,0,0
779,185,180,24,0.28,0,0,1,0,0,0,1,0,0
780,73,2,95,1.09,79,0,0,0,1,0,0,1,0
781,85,4,170,1.93,307,0,0,1,0,0,0,1,0
782,99,2,17,0.59,0,0,1,0,0,0,0,1,0
783,48,90,17,0.29,269,0,1,0,0,0,0,1,0
784,200,5,8,0.09,0,0,0,1,0,0,1,0,0
785,485,7,11,0.13,0,0,0,1,0,0,1,0,0
786,310,5,5,0.1,89,0,0,1,0,0,1,0,0
787,110,4,0,0.0,360,0,1,0,0,0,1,0,0
788,109,30,34,0.39,351,0,0,1,0,0,1,0,0
789,167,30,15,0.17,339,0,0,1,0,0,1,0,0
790,147,15,5,0.13,32,0,1,0,0,0,1,0,0
791,220,4,0,0.0,0,0,0,1,0,0,1,0,0
792,195,4,61,0.73,319,0,0,1,0,0,1,0,0
793,199,6,89,1.05,0,0,0,1,0,0,1,0,0
794,55,1,16,0.4,0,0,0,0,1,0,0,1,0
795,50,2,10,0.12,365,1,0,0,0,0,0,1,0
796,60,5,20,0.48,178,0,1,0,0,0,0,1,0
797,89,3,20,0.96,138,0,0,1,0,0,0,1,0
798,279,123,6,0.09,362,0,0,1,0,0,1,0,0
799,130,2,34,0.43,72,0,0,1,0,0,1,0,0
800,139,5,48,0.56,0,0,1,0,0,0,1,0,0
801,290,30,1,0.02,0,0,1,0,0,0,1,0,0
802,225,3,57,0.66,1,0,0,1,0,0,1,0,0
803,50,3,25,0.34,361,0,1,0,0,0,0,1,0
804,140,10,14,0.16,184,0,0,1,0,0,1,0,0
805,95,1,225,2.68,278,0,0,0,1,0,0,1,0
806,45,14,21,0.31,14,0,1,0,0,0,0,1,0
807,85,2,260,3.01,335,0,0,0,1,0,0,1,0
808,34,10,15,0.19,284,0,1,0,0,0,0,1,0
809,200,2,22,0.25,0,0,0,1,0,0,1,0,0
810,500,7,0,0.0,365,0,0,1,0,0,1,0,0
811,55,4,2,0.06,340,0,1,0,0,0,0,1,0
812,89,4,106,1.22,358,0,1,0,0,0,1,0,0
813,60,5,8,0.19,27,0,1,0,0,0,0,1,0
814,65,5,42,0.52,153,0,1,0,0,0,0,1,0
815,125,365,19,0.23,365,0,0,1,0,0,1,0,0
816,150,2,190,2.2,324,0,0,1,0,0,1,0,0
817,56,122,20,0.45,308,0,0,1,0,0,1,0,0
818,339,3,49,0.56,365,0,0,1,0,0,1,0,0
819,48,2,4,0.05,299,0,1,0,0,0,0,1,0
820,88,5,7,0.08,0,0,1,0,0,0,1,0,0
821,60,2,34,0.39,178,0,1,0,0,0,0,1,0
822,1300,5,28,0.33,337,0,0,1,0,0,1,0,0
823,200,6,0,0.0,0,0,0,1,0,0,0,1,0
824,105,4,7,0.16,340,0,1,0,0,0,0,1,0
825,99,2,42,0.75,89,0,0,1,0,0,0,1,0
826,110,3,102,1.69,186,0,1,0,0,0,1,0,0
827,135,5,2,0.05,276,0,1,0,0,0,1,0,0
828,110,15,1,0.02,237,0,0,1,0,0,1,0,0
829,65,30,0,0.0,21,0,0,1,0,0,0,1,0
830,269,3,4,0.06,0,0,0,1,0,0,1,0,0
831,165,3,189,2.28,276,0,1,0,0,0,1,0,0
832,235,2,289,3.35,92,0,0,1,0,0,1,0,0
833,127,180,1,0.03,365,0,1,0,0,0,1,0,0
834,402,3,79,0.91,335,0,1,0,0,0,1,0,0
835,85,4,129,1.49,364,0,0,1,0,0,0,1,0
836,130,6,23,0.3,30,0,1,0,0,0,1,0,0
837,75,7,14,0.25,357,0,1,0,0,0,0,1,0
838,139,10,50,0.61,202,0,0,1,0,0,1,0,0
839,70,6,58,0.67,0,0,1,0,0,0,1,0,0
840,50,3,198,2.34,316,0,0,1,0,0,0,1,0
841,30,5,3,0.03,0,0,0,0,1,0,0,1,0
842,86,20,107,1.24,295,0,1,0,0,0,0,1,0
843,250,30,7,0.09,83,0,0,1,0,0,1,0,0
844,64,1,1,0.04,0,0,1,0,0,0,0,1,0
845,200,14,2,0.07,363,0,0,1,0,0,1,0,0
846,800,4,109,1.3,207,0,1,0,0,0,1,0,0
847,100,3,54,0.66,89,0,1,0,0,0,1,0,0
848,250,5,26,0.3,0,0,1,0,0,0,1,0,0
849,60,1,52,1.07,89,0,0,1,0,0,0,1,0
850,200,27,1,0.01,0,0,0,1,0,0,1,0,0
851,130,2,2,0.05,0,0,0,1,0,0,1,0,0
852,99,1,77,1.93,353,0,0,1,0,0,0,1,0
853,90,30,3,0.05,365,0,1,0,0,0,1,0,0
854,90,3,68,0.79,4,0,0,1,0,0,1,0,0
855,91,1,60,0.7,264,0,1,0,0,0,1,0,0
856,125,3,224,2.58,335,0,1,0,0,0,0,1,0
857,75,7,0,0.0,0,0,1,0,0,0,0,1,0
858,185,4,24,0.28,32,0,0,1,0,0,1,0,0
859,300,7,0,0.0,363,0,1,0,0,0,1,0,0
860,500,2,67,0.78,330,0,0,1,0,0,1,0,0
861,175,2,8,0.21,0,0,0,1,0,0,1,0,0
862,65,4,36,0.5,364,0,1,0,0,0,0,1,0
863,220,5,87,1.08,119,0,0,1,0,0,1,0,0
864,300,6,1,0.01,0,0,0,1,0,0,0,1,0
865,385,1,63,0.76,365,0,0,1,0,0,1,0,0
866,47,15,5,0.06,0,0,1,0,0,0,0,1,0
867,110,3,205,2.38,334,0,1,0,0,0,1,0,0
868,75,2,101,1.17,0,0,0,1,0,0,0,1,0
869,84,2,7,0.08,179,0,1,0,0,0,1,0,0
870,150,2,72,0.87,0,0,0,1,0,0,1,0,0
871,300,2,32,0.38,3,0,1,0,0,0,1,0,0
872,140,3,103,1.2,32,0,1,0,0,0,1,0,0
873,120,30,65,0.75,8,0,1,0,0,0,1,0,0
874,160,2,187,2.17,293,0,1,0,0,0,1,0,0
875,175,3,20,0.24,360,0,1,0,0,0,1,0,0
876,275,3,108,1.26,274,0,1,0,0,0,1,0,0
877,155,4,45,0.63,6,0,0,1,0,0,1,0,0
878,179,8,15,0.2,0,0,0,1,0,0,1,0,0
879,189,2,13,0.2,0,0,1,0,0,0,1,0,0
880,219,3,121,1.42,261,0,0,1,0,0,1,0,0
881,450,20,157,1.81,0,0,0,1,0,0,1,0,0
882,249,5,8,0.12,0,0,0,1,0,0,1,0,0
883,250,7,40,0.48,72,0,1,0,0,0,1,0,0
884,300,10,4,0.07,247,0,0,1,0,0,1,0,0
885,139,1,36,0.42,179,0,0,1,0,0,1,0,0
886,120,30,37,0.48,299,0,1,0,0,0,1,0,0
887,70,5,1,0.03,0,0,0,0,1,0,1,0,0
888,90,3,190,2.3,256,0,0,1,0,0,0,1,0
889,199,3,4,0.08,245,0,0,1,0,0,1,0,0
890,50,3,16,0.19,75,0,1,0,0,0,0,1,0
891,100,5,0,0.0,0,0,1,0,0,0,1,0,0
892,120,5,54,0.63,124,0,1,0,0,0,1,0,0
893,110,1,0,0.0,0,0,0,1,0,0,1,0,0
894,157,20,53,0.69,41,0,1,0,0,0,1,0,0
895,199,3,41,0.5,243,0,1,0,0,0,1,0,0
896,192,3,7,0.08,0,0,0,0,1,0,1,0,0
897,199,3,70,0.93,227,0,1,0,0,0,1,0,0
898,150,1,85,1.01,0,0,0,1,0,0,1,0,0
899,199,3,60,0.73,237,0,1,0,0,0,1,0,0
900,199,3,77,0.98,238,0,1,0,0,0,1,0,0
901,199,3,21,0.26,243,0,1,0,0,0,1,0,0
902,105,2,10,0.16,0,0,1,0,0,0,1,0,0
903,135,3,83,1.19,353,0,1,0,0,0,0,1,0
904,199,3,49,0.59,243,0,1,0,0,0,1,0,0
905,125,3,17,0.2,0,0,1,0,0,0,0,1,0
906,60,7,1,0.02,0,0,1,0,0,0,0,1,0
907,85,1,55,0.72,62,0,1,0,0,0,1,0,0
908,300,3,35,0.49,117,0,0,1,0,0,1,0,0
909,75,2,89,1.03,88,0,1,0,0,0,0,1,0
910,59,1,59,0.9,365,0,0,0,1,0,0,1,0
911,44,5,2,0.12,0,0,1,0,0,0,0,1,0
912,55,8,17,0.21,151,0,1,0,0,0,0,1,0
913,30,3,24,0.3,0,0,1,0,0,0,0,1,0
914,35,3,1,0.11,0,0,1,0,0,0,0,1,0
915,100,7,61,0.86,333,0,1,0,0,0,0,1,0
916,70,1,2,0.06,246,0,1,0,0,0,0,1,0
917,130,4,23,0.27,0,0,1,0,0,0,1,0,0
918,52,2,29,0.37,365,0,1,0,0,0,0,1,0
919,75,3,0,0.0,359,0,1,0,0,0,0,1,0
920,190,3,0,0.0,0,0,0,1,0,0,0,1,0
921,250,5,146,1.72,87,0,0,1,0,0,1,0,0
922,100,1,100,1.24,308,0,1,0,0,0,1,0,0
923,310,2,277,3.43,154,0,0,1,0,0,1,0,0
