,id,price,minimum_nights,number_of_reviews,reviews_per_month,availability_365,room_type_Entire home/apt,room_type_Private room,room_type_Shared room,neighbourhood_Harlem,neighbourhood_Morningside Heights,neighbourhood_Upper West Side,Accuracy,Communication,Cleanliness,Location,Check-In,Value
1367,7955984,73,1,24,0.59,365,0,1,0,1,0,0,9.0,10.0,10.0,9.0,10.0,9.0
1368,7975360,180,5,85,2.11,89,1,0,0,1,0,0,10.0,10.0,9.0,9.0,10.0,9.0
1369,7995078,65,2,73,1.75,347,0,1,0,1,0,0,10.0,10.0,9.0,10.0,10.0,10.0
1370,7999409,65,2,7,0.17,0,0,0,1,0,0,1,9.0,9.0,10.0,10.0,9.0,10.0
1371,8001720,200,2,9,0.22,365,0,1,0,1,0,0,9.0,10.0,8.0,9.0,10.0,8.0
1372,8012334,250,1,3,0.08,0,1,0,0,0,0,1,9.0,10.0,9.0,10.0,10.0,9.0
1373,8013498,77,15,2,0.05,0,1,0,0,1,0,0,10.0,9.0,7.0,8.0,8.0,9.0
1374,8021914,152,1,39,0.94,1,0,1,0,0,0,1,10.0,9.0,10.0,9.0,9.0,9.0
1376,8034665,250,1,22,0.53,365,0,1,0,1,0,0,9.0,9.0,9.0,8.0,9.0,9.0
1377,8035074,130,3,4,0.1,0,1,0,0,0,0,1,10.0,10.0,9.0,10.0,10.0,9.0
1378,8040050,163,1,30,0.72,32,0,1,0,0,0,1,9.0,9.0,10.0,10.0,10.0,9.0
1380,8054277,295,3,32,0.79,0,1,0,0,1,0,0,9.0,10.0,10.0,9.0,9.0,9.0
1383,8082651,39,4,14,0.34,0,0,1,0,1,0,0,9.0,9.0,8.0,9.0,9.0,9.0
1384,8100914,168,1,2,0.05,0,1,0,0,0,0,1,9.0,10.0,8.0,9.0,8.0,9.0
1385,8102145,115,1,1,0.05,0,0,1,0,0,0,1,10.0,6.0,10.0,10.0,10.0,8.0
1387,8106774,165,7,79,1.9,163,1,0,0,1,0,0,10.0,10.0,10.0,9.0,10.0,10.0
1390,8144049,62,3,5,0.13,0,0,1,0,1,0,0,10.0,10.0,8.0,10.0,10.0,9.0
1392,8162607,185,3,174,4.23,21,1,0,0,0,0,1,10.0,10.0,10.0,10.0,10.0,10.0
1393,8167182,150,2,12,0.29,365,1,0,0,1,0,0,10.0,10.0,10.0,9.0,10.0,9.0
1394,8173609,200,2,92,2.26,192,1,0,0,1,0,0,9.0,10.0,9.0,10.0,10.0,9.0
1396,8192768,120,2,11,0.28,124,0,1,0,1,0,0,10.0,10.0,10.0,10.0,10.0,10.0
1397,8192789,150,2,6,0.24,356,1,0,0,1,0,0,10.0,10.0,9.0,10.0,10.0,10.0
1398,8195335,65,6,1,0.04,0,0,1,0,1,0,0,10.0,10.0,10.0,8.0,10.0,10.0
1400,8204305,92,2,17,0.42,89,0,1,0,0,0,1,10.0,10.0,9.0,10.0,10.0,10.0
1402,8211709,105,1,1,0.53,365,0,1,0,1,0,0,8.0,10.0,10.0,10.0,10.0,10.0
1405,8238934,100,2,18,0.44,0,0,1,0,1,0,0,10.0,10.0,10.0,9.0,10.0,10.0
1407,8254405,42,1,138,3.34,297,0,1,0,1,0,0,9.0,9.0,9.0,10.0,10.0,9.0
1408,8268465,70,2,57,1.71,236,0,1,0,1,0,0,10.0,9.0,9.0,10.0,9.0,9.0
1409,8274440,180,3,15,0.37,363,0,1,0,1,0,0,10.0,10.0,10.0,10.0,10.0,10.0
1410,8274516,100,1,73,1.78,283,0,1,0,0,0,1,10.0,10.0,10.0,10.0,10.0,10.0
1411,8274711,125,3,8,0.2,126,1,0,0,1,0,0,10.0,10.0,9.0,10.0,10.0,10.0
1415,8303337,99,6,19,0.57,148,1,0,0,0,1,0,10.0,10.0,10.0,10.0,10.0,10.0
1417,8326389,85,3,30,0.74,83,0,1,0,1,0,0,10.0,10.0,10.0,9.0,10.0,10.0
1419,8341556,55,1,77,1.88,51,0,1,0,1,0,0,9.0,10.0,9.0,9.0,9.0,9.0
1420,8341669,215,5,1,0.02,0,1,0,0,0,0,1,10.0,10.0,10.0,10.0,10.0,10.0
1424,8356955,87,2,11,0.28,0,1,0,0,1,0,0,10.0,10.0,9.0,9.0,10.0,9.0
1426,8367486,99,2,150,3.64,33,0,1,0,0,0,1,10.0,10.0,10.0,10.0,10.0,10.0
1427,8371626,55,3,2,0.05,0,0,1,0,0,0,1,10.0,10.0,9.0,10.0,10.0,10.0
1428,8373265,150,5,11,1.35,0,1,0,0,1,0,0,10.0,10.0,9.0,9.0,10.0,9.0
1429,8381953,124,3,89,2.69,292,1,0,0,1,0,0,10.0,10.0,10.0,9.0,10.0,10.0
1430,8385108,100,3,6,0.15,365,0,1,0,1,0,0,9.0,10.0,9.0,10.0,10.0,9.0
1431,8398566,90,2,2,0.05,0,0,1,0,0,0,1,10.0,10.0,10.0,10.0,10.0,10.0
1432,8401620,130,2,3,0.07,0,0,1,0,0,0,1,8.0,9.0,9.0,9.0,9.0,8.0
1434,8411390,100,1,9,0.22,0,0,1,0,0,0,1,10.0,10.0,10.0,10.0,10.0,10.0
1435,8427638,190,3,44,1.1,199,1,0,0,0,0,1,10.0,10.0,9.0,10.0,10.0,9.0
1436,8427772,99,4,2,0.05,0,0,1,0,1,0,0,10.0,10.0,10.0,9.0,10.0,10.0
1437,8435582,100,5,4,0.11,62,0,1,0,1,0,0,10.0,10.0,10.0,9.0,10.0,10.0
1439,8450523,374,1,31,0.78,32,1,0,0,0,0,1,10.0,9.0,9.0,10.0,9.0,9.0
1440,8468180,275,2,1,0.03,0,1,0,0,0,0,1,10.0,8.0,10.0,10.0,10.0,8.0
1442,8470281,60,1,1,0.91,364,0,1,0,1,0,0,10.0,10.0,10.0,10.0,10.0,10.0
1443,8474260,40,4,2,0.05,0,0,1,0,0,1,0,6.0,10.0,6.0,8.0,10.0,8.0
1444,8474806,68,2,9,0.34,0,1,0,0,1,0,0,10.0,10.0,9.0,10.0,10.0,10.0
1445,8479799,135,3,65,2.11,27,0,1,0,0,0,1,10.0,10.0,10.0,10.0,10.0,10.0
1446,8480087,165,5,18,0.44,30,1,0,0,0,0,1,10.0,10.0,10.0,10.0,10.0,10.0
1448,8504231,109,1,7,0.17,0,0,1,0,0,0,1,9.0,9.0,9.0,8.0,9.0,9.0
1449,8506867,220,1,2,0.05,0,1,0,0,0,0,1,9.0,10.0,7.0,10.0,8.0,9.0
1451,8523742,99,3,13,0.32,0,1,0,0,1,0,0,10.0,10.0,9.0,9.0,10.0,10.0
1453,8550041,141,6,2,0.05,0,1,0,0,0,0,1,9.0,8.0,5.0,10.0,9.0,5.0
1455,8568094,100,1,26,2.87,365,0,1,0,1,0,0,9.0,9.0,8.0,9.0,9.0,9.0
1456,8583175,45,3,27,0.66,0,0,1,0,1,0,0,9.0,10.0,10.0,10.0,9.0,10.0
1459,8610093,80,14,3,0.08,0,1,0,0,0,1,0,10.0,10.0,9.0,10.0,10.0,10.0
1460,8611817,60,5,69,2.42,35,0,1,0,1,0,0,10.0,10.0,9.0,9.0,10.0,10.0
1462,8630560,220,5,7,0.18,0,1,0,0,0,0,1,9.0,10.0,10.0,10.0,10.0,9.0
1463,8634515,130,31,28,0.71,107,1,0,0,1,0,0,10.0,10.0,10.0,9.0,10.0,10.0
1465,8652729,49,5,24,0.59,133,0,1,0,1,0,0,10.0,10.0,10.0,10.0,10.0,10.0
1466,8653999,180,1,2,0.05,0,1,0,0,0,0,1,10.0,10.0,10.0,10.0,10.0,10.0
1467,8668392,130,3,42,1.04,75,1,0,0,1,0,0,10.0,10.0,10.0,9.0,10.0,10.0
1468,8689608,100,30,145,3.61,42,0,1,0,1,0,0,10.0,10.0,10.0,9.0,10.0,10.0
1471,8729771,130,1,243,6.14,263,1,0,0,1,0,0,9.0,10.0,9.0,9.0,10.0,9.0
1473,8733480,60,2,11,0.28,364,0,1,0,0,1,0,10.0,10.0,9.0,10.0,10.0,9.0
1474,8734174,250,30,125,3.13,204,1,0,0,1,0,0,10.0,10.0,10.0,9.0,10.0,10.0
1475,8738438,650,2,1,0.04,0,1,0,0,1,0,0,10.0,10.0,10.0,10.0,10.0,10.0
1477,8741676,280,1,1,0.02,0,1,0,0,0,0,1,8.0,10.0,10.0,10.0,10.0,10.0
1478,8743269,95,2,1,0.02,0,1,0,0,1,0,0,10.0,10.0,10.0,10.0,10.0,10.0
1479,8753832,100,1,55,1.36,179,0,1,0,1,0,0,10.0,10.0,10.0,9.0,10.0,10.0
1480,8754560,65,3,123,3.05,242,0,1,0,1,0,0,10.0,10.0,9.0,9.0,10.0,10.0
1481,8757920,110,2,4,0.13,0,1,0,0,1,0,0,9.0,10.0,9.0,9.0,10.0,9.0
1482,8783567,190,5,14,0.37,6,1,0,0,0,0,1,10.0,10.0,9.0,10.0,10.0,10.0
1483,8800003,95,2,3,0.13,238,1,0,0,1,0,0,10.0,10.0,10.0,10.0,10.0,10.0
1484,8806104,150,6,45,1.13,38,1,0,0,1,0,0,10.0,10.0,9.0,9.0,10.0,9.0
1487,8838861,225,3,2,0.05,0,1,0,0,0,0,1,10.0,10.0,10.0,10.0,10.0,10.0
1488,8845289,290,3,58,1.51,32,1,0,0,1,0,0,10.0,10.0,10.0,9.0,10.0,10.0
1489,8845951,50,1,68,1.81,83,0,1,0,1,0,0,9.0,9.0,9.0,9.0,10.0,9.0
1490,8861269,170,4,25,0.86,365,1,0,0,1,0,0,10.0,10.0,8.0,9.0,10.0,9.0
1491,8888689,170,1,7,0.19,0,1,0,0,0,1,0,10.0,10.0,9.0,10.0,10.0,10.0
1492,8889423,150,2,11,0.28,0,1,0,0,0,0,1,10.0,10.0,10.0,10.0,9.0,10.0
1493,8901901,95,2,5,0.13,0,1,0,0,1,0,0,9.0,9.0,9.0,10.0,9.0,9.0
1496,8916387,138,3,32,0.85,11,1,0,0,0,0,1,10.0,10.0,9.0,10.0,10.0,10.0
1497,8920816,40,3,6,0.15,0,0,1,0,0,1,0,8.0,9.0,8.0,8.0,9.0,9.0
1498,8921125,434,5,1,0.08,0,1,0,0,0,0,1,10.0,10.0,10.0,8.0,10.0,8.0
1500,8951480,102,7,2,0.05,0,1,0,0,0,0,1,9.0,9.0,7.0,9.0,9.0,9.0
1501,8957187,73,2,80,2.05,208,0,1,0,1,0,0,10.0,10.0,9.0,9.0,10.0,9.0
1502,8973682,98,2,1,0.03,0,0,1,0,0,0,1,8.0,8.0,8.0,8.0,8.0,10.0
1503,8974316,55,10,16,0.53,250,0,1,0,1,0,0,10.0,10.0,10.0,10.0,10.0,10.0
1504,8989320,175,3,167,4.18,184,1,0,0,1,0,0,10.0,10.0,10.0,9.0,10.0,10.0
1507,8992894,899,6,44,1.11,282,1,0,0,1,0,0,10.0,10.0,10.0,10.0,10.0,10.0
1508,9005771,45,14,1,0.03,0,0,1,0,1,0,0,10.0,10.0,10.0,10.0,10.0,10.0
1509,9015649,125,1,8,1.9,44,0,1,0,0,1,0,10.0,10.0,10.0,10.0,9.0,10.0
1510,9022118,80,1,1,0.03,0,0,1,0,0,0,1,4.0,10.0,10.0,10.0,10.0,6.0
1513,9029289,95,3,60,1.55,21,1,0,0,0,0,1,9.0,10.0,9.0,10.0,10.0,9.0
1514,9036422,125,7,4,0.11,0,1,0,0,0,0,1,9.0,10.0,9.0,10.0,10.0,10.0
1515,9045876,175,7,39,0.99,269,1,0,0,1,0,0,10.0,10.0,10.0,9.0,10.0,10.0
1518,9061331,180,3,14,0.37,0,1,0,0,1,0,0,10.0,10.0,10.0,10.0,10.0,10.0
1519,9093219,90,2,54,1.41,0,0,1,0,1,0,0,10.0,10.0,10.0,10.0,10.0,10.0
1520,9093866,165,30,7,0.27,318,1,0,0,1,0,0,9.0,10.0,9.0,9.0,10.0,9.0
1521,9096478,85,1,3,0.08,0,0,1,0,1,0,0,10.0,8.0,8.0,8.0,9.0,9.0
1522,9104108,110,3,1,0.03,0,1,0,0,1,0,0,10.0,10.0,10.0,10.0,10.0,10.0
1523,9107772,100,2,17,0.44,0,1,0,0,1,0,0,10.0,10.0,10.0,9.0,10.0,10.0
1524,9107846,75,1,104,2.79,198,1,0,0,0,0,1,9.0,10.0,9.0,9.0,10.0,9.0
1525,9112676,250,7,25,0.65,164,1,0,0,0,0,1,10.0,10.0,10.0,10.0,10.0,10.0
1527,9116018,65,3,15,0.39,365,0,1,0,1,0,0,10.0,10.0,10.0,10.0,10.0,10.0
1528,9116126,199,28,16,0.73,70,1,0,0,0,0,1,10.0,10.0,10.0,10.0,10.0,10.0
1529,9117976,36,1,1,0.03,0,0,1,0,1,0,0,10.0,8.0,8.0,8.0,10.0,10.0
1530,9121896,50,2,56,1.46,168,0,1,0,1,0,0,10.0,10.0,9.0,9.0,10.0,9.0
1531,9133278,41,1,112,2.84,37,0,1,0,1,0,0,10.0,10.0,9.0,9.0,10.0,9.0
1532,9138812,80,1,33,1.3,179,0,1,0,1,0,0,9.0,10.0,8.0,8.0,9.0,9.0
1533,9145070,180,1,43,1.11,0,1,0,0,0,0,1,10.0,10.0,10.0,10.0,9.0,10.0
1535,9167889,130,2,178,4.54,260,1,0,0,1,0,0,10.0,10.0,9.0,10.0,10.0,10.0
1536,9170129,249,5,92,2.34,265,1,0,0,1,0,0,10.0,10.0,10.0,9.0,10.0,10.0
1537,9178165,80,1,173,4.42,175,0,1,0,1,0,0,9.0,9.0,9.0,9.0,9.0,9.0
1538,9180821,70,3,2,0.05,0,0,1,0,0,0,1,10.0,10.0,10.0,10.0,10.0,10.0
1541,9184982,47,7,2,0.05,0,0,1,0,1,0,0,10.0,10.0,10.0,10.0,10.0,10.0
1545,9196408,65,5,2,0.05,63,0,1,0,1,0,0,8.0,10.0,8.0,9.0,9.0,9.0
1547,9217460,90,3,1,0.03,0,1,0,0,1,0,0,10.0,10.0,10.0,10.0,10.0,10.0
1548,9227929,201,1,126,4.05,155,1,0,0,1,0,0,10.0,10.0,10.0,10.0,10.0,10.0
1549,9230738,185,4,12,0.38,9,1,0,0,0,0,1,10.0,10.0,9.0,10.0,10.0,9.0
1550,9238861,120,2,2,0.05,0,1,0,0,0,1,0,10.0,10.0,10.0,10.0,10.0,10.0
1551,9249597,150,6,1,0.03,0,1,0,0,0,0,1,10.0,10.0,10.0,10.0,10.0,10.0
1555,9289159,465,3,35,1.08,324,1,0,0,1,0,0,10.0,10.0,10.0,9.0,10.0,10.0
1557,9296598,40,1,1,0.03,0,1,0,0,0,0,1,10.0,10.0,8.0,10.0,10.0,10.0
1558,9302921,90,2,66,1.71,0,0,1,0,1,0,0,10.0,10.0,9.0,9.0,10.0,10.0
1559,9315567,65,1,11,0.28,0,0,1,0,1,0,0,10.0,10.0,9.0,9.0,10.0,9.0
1560,9328578,230,3,47,1.38,330,1,0,0,1,0,0,10.0,10.0,10.0,10.0,10.0,10.0
1561,9328727,200,3,49,1.27,333,1,0,0,1,0,0,10.0,10.0,10.0,10.0,10.0,9.0
1562,9341144,100,30,3,0.22,68,1,0,0,1,0,0,10.0,10.0,10.0,10.0,10.0,10.0
1565,9347368,200,5,5,0.13,0,1,0,0,0,0,1,10.0,10.0,10.0,10.0,10.0,10.0
1566,9349010,79,30,5,0.15,63,1,0,0,0,0,1,8.0,8.0,8.0,9.0,9.0,8.0
1567,9362388,90,7,6,0.16,114,1,0,0,1,0,0,10.0,10.0,10.0,8.0,10.0,9.0
1568,9364184,170,3,11,0.37,0,1,0,0,0,0,1,10.0,10.0,9.0,10.0,10.0,9.0
1570,9391541,156,30,1,0.19,365,1,0,0,0,0,1,2.0,4.0,6.0,6.0,2.0,2.0
1572,9393343,100,3,2,0.05,0,1,0,0,1,0,0,10.0,10.0,10.0,10.0,10.0,10.0
1573,9396442,108,1,11,0.29,26,0,1,0,0,0,1,10.0,10.0,10.0,10.0,10.0,10.0
1576,9404068,175,30,6,0.17,307,1,0,0,0,0,1,9.0,9.0,7.0,9.0,10.0,8.0
1577,9405124,51,1,1,0.03,0,0,1,0,0,0,1,8.0,6.0,2.0,6.0,4.0,6.0
1578,9405466,150,1,1,0.03,0,1,0,0,0,0,1,10.0,10.0,10.0,10.0,10.0,10.0
1580,9414521,120,5,3,0.09,0,1,0,0,0,1,0,9.0,10.0,9.0,10.0,10.0,9.0
1581,9420768,70,1,17,0.45,0,0,1,0,1,0,0,10.0,10.0,10.0,10.0,10.0,10.0
1582,9429015,275,1,4,0.11,0,1,0,0,0,0,1,10.0,10.0,10.0,10.0,10.0,10.0
1583,9434464,130,4,83,2.21,50,1,0,0,1,0,0,10.0,10.0,9.0,10.0,10.0,10.0
1584,9435503,90,2,61,2.0,355,0,1,0,0,1,0,10.0,10.0,10.0,10.0,10.0,10.0
1586,9444997,150,2,2,0.06,0,0,1,0,0,0,1,9.0,10.0,8.0,10.0,10.0,9.0
1590,9461851,150,5,43,1.16,10,1,0,0,0,0,1,10.0,10.0,9.0,10.0,10.0,10.0
1592,9464835,159,180,21,0.55,293,1,0,0,0,0,1,10.0,10.0,10.0,10.0,10.0,10.0
1593,9476774,295,30,2,0.07,351,1,0,0,0,0,1,10.0,10.0,10.0,10.0,10.0,10.0
1594,9476850,150,3,36,0.93,6,1,0,0,0,0,1,10.0,10.0,10.0,10.0,10.0,10.0
1595,9477096,40,1,1,0.03,0,0,1,0,1,0,0,8.0,10.0,8.0,10.0,8.0,8.0
1596,9479348,345,4,15,0.4,62,1,0,0,1,0,0,10.0,10.0,10.0,9.0,10.0,10.0
1598,9487684,175,4,2,0.05,0,1,0,0,0,0,1,10.0,10.0,9.0,10.0,9.0,9.0
1599,9488878,299,4,99,2.58,328,1,0,0,0,0,1,10.0,10.0,8.0,10.0,10.0,9.0
1600,9492750,190,3,87,2.26,287,1,0,0,1,0,0,10.0,10.0,9.0,10.0,10.0,10.0
1602,9502150,150,5,34,0.9,271,1,0,0,1,0,0,10.0,9.0,9.0,9.0,9.0,9.0
1605,9512372,50,7,9,0.24,357,0,1,0,1,0,0,9.0,10.0,9.0,9.0,10.0,9.0
1607,9524033,60,1,6,0.16,0,0,1,0,1,0,0,10.0,10.0,10.0,9.0,9.0,9.0
1608,9525335,55,1,2,0.05,0,0,1,0,1,0,0,10.0,10.0,9.0,8.0,10.0,10.0
1613,9550171,228,2,14,0.49,0,1,0,0,0,0,1,10.0,10.0,10.0,10.0,10.0,10.0
1615,9572219,44,1,9,0.24,63,0,1,0,1,0,0,10.0,10.0,9.0,9.0,10.0,9.0
1616,9575930,60,3,13,0.34,0,0,1,0,0,1,0,10.0,10.0,10.0,10.0,10.0,10.0
1617,9576478,245,3,61,1.62,17,1,0,0,1,0,0,9.0,10.0,7.0,9.0,9.0,8.0
1618,9576812,250,30,50,1.32,301,1,0,0,1,0,0,10.0,10.0,10.0,9.0,10.0,9.0
1619,9577748,68,14,1,0.03,0,0,1,0,0,1,0,10.0,10.0,8.0,10.0,10.0,10.0
1624,9594995,150,1,249,6.47,230,1,0,0,1,0,0,10.0,10.0,9.0,10.0,10.0,10.0
1625,9596608,85,7,16,0.62,0,1,0,0,0,0,1,10.0,10.0,9.0,10.0,10.0,10.0
1626,9609762,65,3,9,0.24,0,0,1,0,0,0,1,10.0,10.0,10.0,10.0,10.0,10.0
1627,9610982,55,2,4,0.1,0,0,1,0,0,1,0,10.0,10.0,9.0,9.0,10.0,9.0
1629,9613465,109,1,101,2.62,365,0,1,0,0,0,1,9.0,10.0,8.0,10.0,10.0,9.0
1630,9616453,75,2,1,0.03,0,0,1,0,0,1,0,10.0,10.0,8.0,10.0,10.0,10.0
1631,9623722,225,3,34,0.96,301,1,0,0,1,0,0,9.0,9.0,9.0,9.0,9.0,9.0
1632,9627513,60,2,8,0.21,0,0,1,0,1,0,0,10.0,9.0,7.0,9.0,10.0,9.0
1634,9631959,50,1,1,0.03,0,0,1,0,0,1,0,10.0,10.0,10.0,10.0,10.0,10.0
1635,9634829,84,2,3,0.08,0,0,1,0,1,0,0,9.0,9.0,9.0,9.0,9.0,9.0
1638,9677744,77,4,63,1.79,0,1,0,0,1,0,0,10.0,10.0,9.0,9.0,10.0,10.0
1639,9682862,100,3,1,0.03,0,0,1,0,1,0,0,8.0,10.0,10.0,8.0,10.0,10.0
1644,9686167,85,1,7,0.18,32,0,1,0,0,0,1,9.0,10.0,10.0,10.0,9.0,10.0
1645,9689477,155,4,6,0.16,0,1,0,0,0,0,1,10.0,10.0,10.0,9.0,10.0,9.0
1646,9692074,200,7,1,0.03,0,0,1,0,0,1,0,10.0,10.0,10.0,10.0,10.0,10.0
1648,9695552,150,7,4,0.11,0,1,0,0,0,1,0,9.0,10.0,9.0,10.0,10.0,10.0
1649,9696307,100,2,1,0.03,0,1,0,0,0,0,1,8.0,8.0,8.0,6.0,8.0,6.0
1652,9713045,200,2,131,3.49,157,1,0,0,1,0,0,10.0,9.0,9.0,10.0,10.0,9.0
1653,9714250,229,1,9,0.23,277,0,1,0,0,0,1,10.0,10.0,10.0,10.0,10.0,10.0
1655,9731134,120,7,28,0.79,332,1,0,0,1,0,0,9.0,9.0,9.0,9.0,9.0,9.0
1658,9740150,89,1,19,0.51,0,0,1,0,1,0,0,10.0,9.0,10.0,9.0,10.0,9.0
1659,9740264,75,2,19,0.5,0,1,0,0,1,0,0,10.0,10.0,9.0,9.0,9.0,10.0
1660,9745484,102,5,20,0.6,0,1,0,0,1,0,0,10.0,10.0,9.0,9.0,10.0,10.0
1662,9756258,65,1,2,0.05,0,0,1,0,0,0,1,9.0,10.0,10.0,9.0,10.0,10.0
1667,9768199,129,3,5,0.13,0,1,0,0,0,0,1,10.0,10.0,10.0,9.0,10.0,9.0
1668,9772539,275,30,1,0.03,365,1,0,0,0,0,1,10.0,10.0,8.0,10.0,10.0,8.0
1669,9775237,140,5,7,0.19,0,1,0,0,1,0,0,10.0,10.0,9.0,9.0,10.0,9.0
1671,9778049,144,2,26,0.81,0,1,0,0,0,0,1,10.0,10.0,10.0,10.0,10.0,9.0
1672,9778960,49,1,1,0.03,0,0,1,0,0,1,0,10.0,4.0,4.0,6.0,2.0,6.0
1673,9778978,50,3,1,0.03,0,1,0,0,1,0,0,10.0,10.0,10.0,10.0,10.0,10.0
1674,9786182,29,28,42,1.14,32,0,1,0,1,0,0,10.0,10.0,10.0,9.0,10.0,10.0
1678,9794364,100,2,41,1.14,0,0,1,0,0,0,1,10.0,10.0,9.0,9.0,10.0,9.0
1680,9810271,48,30,98,2.58,151,0,1,0,1,0,0,10.0,10.0,10.0,9.0,10.0,10.0
1682,9818465,125,6,5,0.2,0,1,0,0,0,1,0,10.0,10.0,9.0,10.0,10.0,10.0
1685,9821370,80,1,28,0.84,365,0,1,0,1,0,0,9.0,9.0,8.0,9.0,9.0,9.0
1686,9824807,130,2,18,0.48,0,1,0,0,1,0,0,10.0,10.0,9.0,10.0,10.0,10.0
1687,9833212,80,5,7,0.18,0,1,0,0,0,0,1,10.0,10.0,10.0,10.0,10.0,10.0
1688,9835226,295,30,3,0.1,365,1,0,0,0,0,1,10.0,10.0,9.0,10.0,10.0,10.0
1689,9835350,199,2,126,3.28,136,1,0,0,1,0,0,9.0,9.0,9.0,9.0,9.0,9.0
1690,9838832,100,3,21,0.56,0,0,1,0,0,0,1,9.0,10.0,8.0,10.0,9.0,9.0
1691,9839017,149,4,22,0.6,180,1,0,0,1,0,0,10.0,10.0,10.0,10.0,10.0,10.0
1692,9841191,99,2,5,0.13,0,1,0,0,0,0,1,9.0,10.0,8.0,10.0,10.0,9.0
1695,9859888,65,1,3,0.08,0,1,0,0,1,0,0,10.0,10.0,8.0,10.0,10.0,10.0
1696,9861797,200,5,2,0.06,0,1,0,0,0,0,1,10.0,10.0,10.0,10.0,10.0,10.0
1697,9862199,103,3,1,0.03,0,1,0,0,0,0,1,10.0,10.0,10.0,10.0,10.0,8.0
1698,9866779,30,8,1,0.03,0,0,1,0,1,0,0,10.0,10.0,10.0,10.0,10.0,10.0
1700,9887326,70,15,2,0.06,0,0,1,0,0,0,1,9.0,10.0,8.0,10.0,8.0,9.0
1705,9900224,140,2,16,0.56,0,0,1,0,0,0,1,10.0,10.0,9.0,10.0,10.0,10.0
1707,9902123,179,2,5,0.14,0,1,0,0,0,0,1,9.0,10.0,9.0,10.0,9.0,9.0
1713,9936109,200,3,1,0.03,0,1,0,0,0,1,0,10.0,10.0,10.0,10.0,10.0,10.0
1714,9937434,200,1,11,0.29,0,1,0,0,0,0,1,10.0,10.0,9.0,10.0,10.0,9.0
1715,9941603,130,2,292,7.71,0,0,1,0,0,0,1,10.0,10.0,10.0,10.0,10.0,10.0
1717,9943776,300,2,99,2.63,261,1,0,0,0,0,1,10.0,9.0,10.0,10.0,9.0,9.0
1718,9956834,120,3,77,2.31,69,1,0,0,1,0,0,10.0,10.0,9.0,9.0,10.0,9.0
1719,9959880,49,1,1,0.03,0,0,1,0,0,1,0,10.0,10.0,8.0,10.0,10.0,10.0
1720,9960135,65,2,5,0.17,0,0,1,0,1,0,0,9.0,10.0,9.0,9.0,10.0,9.0
1723,9973654,95,1,1,0.04,0,0,1,0,0,0,1,8.0,8.0,6.0,10.0,8.0,10.0
1724,9975425,110,5,9,0.25,0,1,0,0,1,0,0,10.0,10.0,9.0,9.0,10.0,10.0
1725,9979707,129,28,20,0.53,119,0,1,0,0,0,1,10.0,10.0,10.0,10.0,10.0,10.0
1728,9989842,219,2,1,0.04,0,1,0,0,0,0,1,8.0,10.0,6.0,10.0,10.0,10.0
1729,9992479,59,1,1,0.03,0,0,1,0,1,0,0,10.0,10.0,10.0,10.0,10.0,10.0
1730,9992525,70,1,7,0.28,0,0,1,0,1,0,0,10.0,10.0,10.0,10.0,9.0,10.0
1731,9996830,89,1,3,0.08,0,1,0,0,0,1,0,10.0,10.0,9.0,10.0,10.0,10.0
1732,9998930,40,6,5,0.14,0,0,1,0,0,0,1,10.0,10.0,8.0,9.0,10.0,10.0
1734,9999939,75,2,2,0.05,0,0,1,0,0,0,1,10.0,9.0,9.0,10.0,10.0,10.0
1735,10000943,199,2,10,0.29,0,1,0,0,0,0,1,10.0,10.0,9.0,10.0,10.0,10.0
1736,10008615,125,31,26,0.69,60,1,0,0,1,0,0,9.0,9.0,9.0,9.0,10.0,9.0
1737,10010845,90,1,149,3.95,9,1,0,0,0,0,1,10.0,10.0,9.0,10.0,10.0,9.0
1739,10011086,100,3,1,0.03,0,1,0,0,1,0,0,10.0,10.0,10.0,8.0,10.0,10.0
1740,10015258,80,3,1,0.03,0,0,1,0,0,0,1,4.0,10.0,2.0,6.0,10.0,6.0
1742,10021643,100,15,1,0.03,0,0,1,0,0,0,1,10.0,8.0,10.0,10.0,10.0,8.0
1743,10022956,50,7,75,4.07,214,0,1,0,1,0,0,10.0,10.0,10.0,9.0,10.0,10.0
1746,10032495,49,5,1,0.03,0,0,1,0,0,0,1,10.0,10.0,10.0,10.0,10.0,10.0
1747,10035098,175,2,1,0.03,0,1,0,0,0,0,1,4.0,10.0,8.0,10.0,10.0,8.0
1748,10039579,226,3,44,2.37,291,1,0,0,1,0,0,10.0,10.0,10.0,10.0,10.0,10.0
1749,10043064,150,2,2,0.05,0,1,0,0,1,0,0,8.0,10.0,9.0,10.0,10.0,8.0
1750,10053943,99,999,2,0.08,139,1,0,0,1,0,0,8.0,8.0,7.0,9.0,9.0,10.0
1751,10054480,55,3,45,1.62,44,0,1,0,1,0,0,10.0,10.0,9.0,10.0,10.0,10.0
1753,10058942,39,2,3,0.08,0,0,1,0,1,0,0,8.0,9.0,6.0,7.0,7.0,7.0
1760,10076836,150,3,5,0.14,0,1,0,0,0,0,1,10.0,10.0,10.0,10.0,10.0,10.0
1762,10086307,110,3,62,1.65,342,0,1,0,1,0,0,10.0,10.0,10.0,10.0,10.0,10.0
1763,10087575,90,1,2,0.05,0,1,0,0,1,0,0,10.0,10.0,10.0,10.0,10.0,10.0
